135;3;1.0;1;294000.0;0;0.0;135
138;3;1.0;1;30000.0;0;0.0;138
139;3;2.0;1;75757.0;0;0.0;139
140;3;1.0;1;330000.0;0;0.0;140
141;3;1.0;1;390000.0;0;0.0;141
142;3;2.0;1;360000.0;0;0.0;142
143;3;1.0;1;230612.0;0;0.0;143
144;3;4.0;1;27976.0;0;0.0;144
146;3;3.0;1;14880.0;0;0.0;146
149;3;2.0;1;69000.0;0;0.0;149
151;3;5.0;1;68229.0;0;0.0;151
156800;1;15.0;1;6626.0;0;0.0;6840
156;3;3.0;1;92812.0;0;0.0;156
159;3;1.0;1;540000.0;0;0.0;159
92;3;0.0;1;300000.0;0;0.0;92
93;3;1.0;1;366000.0;0;0.0;93
85;3;5.0;1;3780.0;0;0.0;85
161;3;2.0;1;5681.0;0;0.0;161
162;3;1.0;1;5681.0;0;0.0;162
127;3;0.0;1;255102.0;0;0.0;127
122;3;0.0;1;470000.0;0;0.0;122
118;3;2.0;1;278000.0;0;0.0;118
90;3;6.0;1;7261.0;0;0.0;90
238;3;1.0;1;40909.0;0;0.0;238
86;3;3.0;1;1176.0;0;0.0;86
230;3;0.0;1;16929.0;0;0.0;230
165;3;3.0;1;3333.0;0;0.0;165
212;3;5.0;1;16929.0;0;0.0;212
207;3;6.0;1;8255.0;0;0.0;207
174;3;5.0;1;6097.0;0;0.0;174
155;3;3.0;1;30208.0;0;0.0;155
154;3;1.0;1;63500.0;0;0.0;154
157;3;3.0;1;38000.0;0;0.0;157
228;3;6.0;1;5280.0;0;0.0;228
147;3;5.0;1;4242.7;0;0.0;147
88;3;8.0;1;11494.0;0;0.0;88
232;3;2.0;1;18500.0;0;0.0;232
240;3;0.0;1;21794.0;0;0.0;240
137;3;0.0;1;7499.0;0;0.0;137
84;3;0.0;1;4861.0;0;0.0;84
82;3;2.0;1;4861.0;0;0.0;82
116;3;2.0;1;336000.0;0;0.0;116
175;3;8.0;1;38421.0;0;0.0;175
176;3;2.0;1;40175.0;0;0.0;176
177;3;6.0;1;23411.0;0;0.0;177
178;3;2.0;1;41929.0;0;0.0;178
179;3;3.0;1;41929.0;0;0.0;179
180;3;25.0;1;26941.0;0;0.0;180
182;3;12.0;1;41929.0;0;0.0;182
183;3;4.0;1;31403.0;0;0.0;183
184;3;5.0;1;26941.0;0;0.0;184
185;3;14.0;1;26941.0;0;0.0;185
187;3;3.0;1;25764.0;0;0.0;187
190;3;6.0;1;28117.0;0;0.0;190
191;3;3.0;1;41929.0;0;0.0;191
192;3;20.0;1;43684.0;0;0.0;192
193;3;6.0;1;41929.0;0;0.0;193
195;3;12.0;1;57719.0;0;0.0;195
196;3;4.0;1;26941.0;0;0.0;196
197;3;3.0;1;22235.0;0;0.0;197
200;3;11.0;1;40175.0;0;0.0;200
201;3;2.0;1;38421.0;0;0.0;201
204;3;1.0;1;450000.0;0;0.0;204
205;3;2.0;1;135000.0;0;0.0;205
211;3;1.0;1;330000.0;0;0.0;211
231;3;3.0;1;18500.0;0;0.0;231
233;3;2.0;1;18500.0;0;0.0;233
234;3;1.0;1;40909.0;0;0.0;234
237;3;1.0;1;40909.0;0;0.0;237
181;3;13.0;1;26941.0;0;0.0;181
170;3;0.0;1;7462.0;0;0.0;170
168;3;5.0;1;6060.0;0;0.0;168
186;3;6.0;1;25764.0;0;0.0;186
188;3;1.0;1;26941.0;0;0.0;188
166;3;0.0;1;6823.0;0;0.0;166
199;3;1.0;1;26941.0;0;0.0;199
235;3;2.0;1;40909.0;0;0.0;235
241;3;0.0;1;20000.0;0;0.0;241
203;3;10.0;1;57719.0;0;0.0;203
244;3;1.0;1;20000.0;0;0.0;244
246;3;16.0;1;5833.0;0;0.0;246
321;3;1.0;1;20754.0;0;0.0;321
245;3;0.0;1;20000.0;0;0.0;245
163;3;0.0;1;2531.0;0;0.0;163
263;3;3.0;1;19642.0;0;0.0;263
286;3;5.0;1;12500.0;0;0.0;286
282;3;2.0;1;17721.0;0;0.0;282
227;3;7.0;1;5280.0;0;0.0;227
220;3;4.0;1;24255.0;0;0.0;220
229;3;10.0;1;10560.0;0;0.0;229
222;3;7.0;1;4730.0;0;0.0;222
276;3;3.0;1;12682.0;0;0.0;276
148;3;3.0;1;4246.0;0;0.0;148
219;3;4.0;1;24255.0;0;0.0;219
214;3;8.0;1;16666.0;0;0.0;214
194;3;2.0;1;43684.0;0;0.0;194
217;3;7.0;1;13640.0;0;0.0;217
225;3;24.0;1;13734.9155269509;0;0.0;225
216;3;4.0;1;22825.0;0;0.0;216
206;3;5.0;1;9285.0;0;0.0;206
202;3;10.0;1;43684.0;0;0.0;202
167;3;1.0;1;6060.0;0;0.0;167
223;3;9.0;1;33295.0;0;0.0;223
210;3;3.0;1;8139.0;0;0.0;210
269;3;2.0;1;14300.0;0;0.0;269
208;3;9.0;1;8255.0;0;0.0;208
226;3;8.0;1;33295.0;0;0.0;226
221;3;9.0;1;4730.0;0;0.0;221
291;3;0.0;1;7142.0;0;0.0;291
239;3;4.0;1;29629.0;0;0.0;239
322;3;6.0;1;829.0;0;0.0;322
189;3;3.0;1;43684.0;0;0.0;189
249;3;10.0;1;83000.0;0;0.0;249
260;3;2.0;1;27976.0;0;0.0;260
261;3;2.0;1;27976.0;0;0.0;261
262;3;4.0;1;27976.0;0;0.0;262
264;3;3.0;1;19642.0;0;0.0;264
266;3;3.0;1;20823.0;0;0.0;266
267;3;1.0;1;19642.0;0;0.0;267
270;3;3.0;1;18117.0;0;0.0;270
271;3;3.0;1;18117.0;0;0.0;271
272;3;7.0;1;31190.0;0;0.0;272
283;3;3.0;1;17037.0;0;0.0;283
287;3;5.0;1;23536.0;0;0.0;287
288;3;3.0;1;23536.0;0;0.0;288
156802;1;0.0;1;6557.0;0;0.0;6842
293;3;3.0;1;19880.0;0;0.0;293
294;3;5.0;1;84126.0;0;0.0;294
301;3;3.0;1;90000.0;0;0.0;301
303;3;1.0;1;81666.0;0;0.0;303
305;3;4.0;1;28000.0;0;0.0;305
306;3;2.0;1;11666.0;0;0.0;306
307;3;6.0;1;18333.0;0;0.0;307
308;3;9.0;1;14565.0;0;0.0;308
309;3;4.0;1;34166.0;0;0.0;309
310;3;1.0;1;21000.0;0;0.0;310
311;3;1.0;1;31600.0;0;0.0;311
312;3;1.0;1;13888.0;0;0.0;312
314;3;2.0;1;20338.0;0;0.0;314
315;3;1.0;1;37068.0;0;0.0;315
316;3;11.0;1;27575.0;0;0.0;316
317;3;8.0;1;18888.0;0;0.0;317
318;3;8.0;1;22542.0;0;0.0;318
258;3;3.0;1;38461.0;0;0.0;258
289;3;1.0;1;12560.0;0;0.0;289
254;3;1.0;1;14941.0;0;0.0;254
248;3;1.0;1;5833.0;0;0.0;248
253;3;11.0;1;30112.0;0;0.0;253
265;3;3.0;1;22619.0;0;0.0;265
259;3;0.0;1;36785.0;0;0.0;259
279;3;5.0;1;12560.0;0;0.0;279
323;3;99.0;1;5833.0;0;0.0;323
392;3;1.0;1;8338.0;0;0.0;392
389;3;2.0;1;7863.0;0;0.0;389
257;3;2.0;1;24687.0;0;0.0;257
405;3;0.0;1;18000.0;0;0.0;405
350;3;2.0;1;36810.0;0;0.0;350
397;3;1.0;1;34000.0;0;0.0;397
370;3;2.0;1;60000.0;0;0.0;370
326;3;1.0;1;1495.0;0;0.0;326
285;3;5.0;1;11494.0;0;0.0;285
281;3;0.0;1;13229.0;0;0.0;281
280;3;1.0;1;10370.0;0;0.0;280
255;3;3.0;1;38461.0;0;0.0;255
319;3;27.0;1;5120.05555555556;0;0.0;319
325;3;51.0;1;2084.0;0;0.0;325
243;3;0.0;1;20000.0;0;0.0;243
247;3;20.0;1;2400.0;0;0.0;247
164;3;8.0;1;3103.0;0;0.0;164
320;3;24.0;1;5228.77898550725;0;0.0;320
284;3;2.0;1;12236.0;0;0.0;284
300;3;1.0;1;51444.0;0;0.0;300
295;3;8.0;1;31000.0;0;0.0;295
236;3;1.0;1;40909.0;0;0.0;236
296;3;5.0;1;51055.0;0;0.0;296
215;3;1.0;1;6091.0;0;0.0;215
380;3;4.0;1;19841.0;0;0.0;380
274;3;1.0;1;7272.0;0;0.0;274
268;3;0.0;1;19642.0;0;0.0;268
355;3;19.0;1;17330.0;0;0.0;355
273;3;8.0;1;25058.0;0;0.0;273
292;3;1.0;1;18214.0;0;0.0;292
256;3;6.0;1;38461.0;0;0.0;256
251;3;3.0;1;58548.0;0;0.0;251
299;3;2.0;1;52247.0;0;0.0;299
329;3;5.0;1;1500.0;0;0.0;329
331;3;10.0;1;2073.0;0;0.0;331
333;3;3.0;1;2073.0;0;0.0;333
334;3;2.0;1;1869.0;0;0.0;334
336;3;61.0;1;1658.0;0;0.0;336
337;3;10.0;1;10416.0;0;0.0;337
338;3;94.0;1;1500.0;0;0.0;338
339;3;73.0;1;1657.0;0;0.0;339
341;3;83.0;1;1497.0;0;0.0;341
344;3;1.0;1;1445.0;0;0.0;344
345;3;4.0;1;9574.0;0;0.0;345
346;3;3.0;1;8636.0;0;0.0;346
347;3;4.0;1;21185.0;0;0.0;347
348;3;6.0;1;22426.0;0;0.0;348
349;3;6.0;1;32867.0;0;0.0;349
357;3;6.0;1;25000.0;0;0.0;357
361;3;1.0;1;57000.0;0;0.0;361
362;3;2.0;1;55000.0;0;0.0;362
364;3;1.0;1;20000.0;0;0.0;364
366;3;2.0;1;65000.0;0;0.0;366
367;3;1.0;1;46794.0;0;0.0;367
368;3;1.0;1;50000.0;0;0.0;368
371;3;2.0;1;75000.0;0;0.0;371
372;3;5.0;1;54074.0;0;0.0;372
373;3;7.0;1;8467.0;0;0.0;373
374;3;19.0;1;8992.0;0;0.0;374
376;3;5.0;1;14539.0;0;0.0;376
379;3;5.0;1;16571.0;0;0.0;379
381;3;4.0;1;12205.0;0;0.0;381
382;3;3.0;1;16423.0;0;0.0;382
384;3;2.0;1;16592.0;0;0.0;384
388;3;6.0;1;7863.0;0;0.0;388
391;3;1.0;1;38000.0;0;0.0;391
400;3;4.0;1;20000.0;0;0.0;400
156803;1;0.0;1;7203.0;0;0.0;6843
335;3;1.0;1;2500.0;0;0.0;335
386;3;13.0;1;9079.0;0;0.0;386
387;3;5.0;1;7863.0;0;0.0;387
396;3;0.0;1;34051.0;0;0.0;396
393;3;2.0;1;35652.0;0;0.0;393
354;3;0.0;1;11160.0;0;0.0;354
398;3;1.0;1;34051.0;0;0.0;398
343;3;80.0;1;2071.0;0;0.0;343
360;3;1.0;1;80000.0;0;0.0;360
399;3;1.0;1;35042.0;0;0.0;399
358;3;0.0;1;30000.0;0;0.0;358
403;3;4.0;1;8084.0;0;0.0;403
404;3;5.0;1;8084.0;0;0.0;404
463;3;9.0;1;25833.0;0;0.0;463
394;3;2.0;1;17105.0;0;0.0;394
474;3;11.0;1;28333.0;0;0.0;474
464;3;0.0;1;27483.0;0;0.0;464
458;3;6.0;1;26490.0;0;0.0;458
478;3;1.0;1;32000.0;0;0.0;478
359;3;0.0;1;55000.0;0;0.0;359
332;3;8.0;1;2284.0;0;0.0;332
363;3;1.0;1;18000.0;0;0.0;363
375;3;1.0;1;11029.0;0;0.0;375
385;3;0.0;1;28161.0;0;0.0;385
340;3;112.0;1;2292.0;0;0.0;340
278;3;0.0;1;12560.0;0;0.0;278
328;3;39.0;1;2083.0;0;0.0;328
476;3;7.0;1;30000.0;0;0.0;476
378;3;3.0;1;11619.0;0;0.0;378
383;3;6.0;1;21167.0;0;0.0;383
356;3;28.0;1;2370.0;0;0.0;356
377;3;0.0;1;21428.0;0;0.0;377
330;3;33.0;1;2500.0;0;0.0;330
395;3;9.0;1;16650.0;0;0.0;395
352;3;35.0;1;10368.0;0;0.0;352
406;3;1.0;1;120000.0;0;0.0;406
412;3;1.0;1;112621.0;0;0.0;412
413;3;1.0;1;112621.0;0;0.0;413
416;3;3.0;1;16993.0;0;0.0;416
419;3;1.0;1;17155.0;0;0.0;419
420;3;1.0;1;17155.0;0;0.0;420
422;3;2.0;1;17155.0;0;0.0;422
423;3;1.0;1;17155.0;0;0.0;423
424;3;2.0;1;17155.0;0;0.0;424
425;3;3.0;1;20000.0;0;0.0;425
156804;1;0.0;1;7203.0;0;0.0;6844
430;3;3.0;1;128000.0;0;0.0;430
434;3;1.0;1;35000.0;0;0.0;434
435;3;1.0;1;94666.0;0;0.0;435
436;3;1.0;1;40000.0;0;0.0;436
437;3;2.0;1;94666.0;0;0.0;437
438;3;3.0;1;100000.0;0;0.0;438
439;3;2.0;1;95000.0;0;0.0;439
440;3;1.0;1;120000.0;0;0.0;440
441;3;3.0;1;135000.0;0;0.0;441
442;3;2.0;1;122000.0;0;0.0;442
445;3;2.0;1;70000.0;0;0.0;445
446;3;1.0;1;28000.0;0;0.0;446
447;3;1.0;1;40000.0;0;0.0;447
448;3;2.0;1;70000.0;0;0.0;448
450;3;5.0;1;17557.0;0;0.0;450
452;3;2.0;1;31293.0;0;0.0;452
453;3;9.0;1;20000.0;0;0.0;453
454;3;1.0;1;14935.0;0;0.0;454
455;3;3.0;1;18750.0;0;0.0;455
456;3;2.0;1;20723.0;0;0.0;456
457;3;1.0;1;25000.0;0;0.0;457
459;3;2.0;1;11589.0;0;0.0;459
461;3;1.0;1;24013.0;0;0.0;461
462;3;4.0;1;24503.0;0;0.0;462
466;3;4.0;1;45000.0;0;0.0;466
468;3;7.0;1;18333.0;0;0.0;468
470;3;2.0;1;20723.0;0;0.0;470
472;3;7.0;1;25000.0;0;0.0;472
475;3;1.0;1;29139.0;0;0.0;475
477;3;1.0;1;31456.0;0;0.0;477
480;3;2.0;1;35761.0;0;0.0;480
482;3;3.0;1;43165.0;0;0.0;482
483;3;4.0;1;9150.0;0;0.0;483
485;3;2.0;1;20000.0;0;0.0;485
427;3;0.0;1;20000.0;0;0.0;427
421;3;1.0;1;30000.0;0;0.0;421
484;3;1.0;1;14935.0;0;0.0;484
410;3;0.0;1;123687.0;0;0.0;410
560;3;5.0;1;19943.0;0;0.0;560
565;3;6.0;1;9793.0;0;0.0;565
561;3;2.0;1;20344.0;0;0.0;561
479;3;3.0;1;32450.0;0;0.0;479
417;3;9.0;1;3636.0;0;0.0;417
426;3;1.0;1;20000.0;0;0.0;426
535;3;3.0;1;16225.0;0;0.0;535
465;3;1.0;1;38079.0;0;0.0;465
415;3;2.0;1;67981.0;0;0.0;415
567;3;9.0;1;10058.1666666667;0;0.0;567
529;3;2.0;1;20625.0;0;0.0;529
533;3;3.0;1;11770.0;0;0.0;533
562;3;2.0;1;21560.0;0;0.0;562
550;3;8.0;1;7205.0;0;0.0;550
498;3;14.0;1;17500.0;0;0.0;498
499;3;17.0;1;18333.0;0;0.0;499
444;3;0.0;1;100000.0;0;0.0;444
521;3;4.0;1;6707.0;0;0.0;521
537;3;2.0;1;11770.0;0;0.0;537
549;3;4.0;1;11770.0;0;0.0;549
531;3;5.0;1;6844.75;0;0.0;531
409;3;2.0;1;63467.0;0;0.0;409
507;3;38.0;1;3164.0;0;0.0;507
516;3;2.0;1;14204.0;0;0.0;516
481;3;3.0;1;42500.0;0;0.0;481
555;3;1.0;1;10434.0;0;0.0;555
414;3;0.0;1;67961.0;0;0.0;414
451;3;17.0;1;4167.0;0;0.0;451
473;3;3.0;1;27483.0;0;0.0;473
433;3;6.0;1;54966.0;0;0.0;433
418;3;0.0;1;30000.0;0;0.0;418
428;3;2.0;1;26608.0;0;0.0;428
467;3;0.0;1;16187.0;0;0.0;467
460;3;1.0;1;22847.0;0;0.0;460
407;3;0.0;1;55000.0;0;0.0;407
488;3;1.0;1;23178.0;0;0.0;488
489;3;2.0;1;24013.0;0;0.0;489
490;3;1.0;1;25684.0;0;0.0;490
491;3;12.0;1;25827.0;0;0.0;491
492;3;6.0;1;25827.0;0;0.0;492
493;3;1.0;1;26666.0;0;0.0;493
494;3;4.0;1;27000.0;0;0.0;494
496;3;1.0;1;27483.0;0;0.0;496
497;3;2.0;1;32450.0;0;0.0;497
502;3;1.0;1;19536.0;0;0.0;502
503;3;7.0;1;33098.0;0;0.0;503
504;3;1.0;1;21523.0;0;0.0;504
519;3;9.0;1;549.0;0;0.0;519
520;3;1.0;1;60000.0;0;0.0;520
523;3;3.0;1;18800.0;0;0.0;523
156805;1;0.0;1;21739.0;0;0.0;6845
554;3;2.0;1;19747.0;0;0.0;554
500;3;0.0;1;33333.0;0;0.0;500
557;3;1.0;1;10500.0;0;0.0;557
508;3;5.0;1;12068.0;0;0.0;508
536;3;0.0;1;16120.0;0;0.0;536
564;3;2.0;1;21560.0;0;0.0;564
585;3;10.0;1;1739.0;0;0.0;585
514;3;7.0;1;66800.0;0;0.0;514
615;3;0.0;1;4794.0;0;0.0;615
574;3;4.0;1;6373.0;0;0.0;574
620;3;7.0;1;11500.0;0;0.0;620
610;3;5.0;1;10416.0;0;0.0;610
588;3;1.0;1;8833.0;0;0.0;588
505;3;5.0;1;7400.0;0;0.0;505
543;3;1.0;1;11770.0;0;0.0;543
635;3;6.0;1;5677.0;0;0.0;635
559;3;3.0;1;20515.0;0;0.0;559
530;3;2.0;1;16225.0;0;0.0;530
525;3;2.0;1;7205.0;0;0.0;525
553;3;2.0;1;16225.0;0;0.0;553
575;3;12.0;1;6373.25;0;0.0;575
583;3;34.0;1;1738.52;0;0.0;583
527;3;2.0;1;16225.0;0;0.0;527
513;3;-4.0;1;1785.0;0;0.0;513
510;3;-2.0;1;4824.0;0;0.0;510
541;3;5.0;1;7205.0;0;0.0;541
545;3;4.0;1;16225.0;0;0.0;545
538;3;1.0;1;16225.0;0;0.0;538
539;3;3.0;1;16225.0;0;0.0;539
551;3;1.0;1;16225.0;0;0.0;551
509;3;26.0;1;2434.0;0;0.0;509
518;3;5.0;1;64285.0;0;0.0;518
590;3;0.0;1;38100.0;0;0.0;590
593;3;0.0;1;5000.58333333333;0;0.0;593
547;3;6.0;1;7205.0;0;0.0;547
517;3;19.0;1;4132.0;0;0.0;517
597;3;12.0;1;19560.0;0;0.0;597
542;3;1.0;1;16225.0;0;0.0;542
599;3;2.0;1;5395.0;0;0.0;599
471;3;7.0;1;23333.0;0;0.0;471
526;3;4.0;1;11770.0;0;0.0;526
431;3;0.0;1;104000.0;0;0.0;431
469;3;13.0;1;20000.0;0;0.0;469
548;3;1.0;1;16225.0;0;0.0;548
511;3;37.0;1;909.0;0;0.0;511
563;3;3.0;1;11385.0;0;0.0;563
566;3;2.0;1;9793.0;0;0.0;566
501;3;6.0;1;28333.0;0;0.0;501
522;3;1.0;1;10434.0;0;0.0;522
495;3;0.0;1;27000.0;0;0.0;495
571;3;2.0;1;8793.0;0;0.0;571
156806;1;0.0;1;4137.0;0;0.0;6846
578;3;1.0;1;110000.0;0;0.0;578
579;3;1.0;1;110000.0;0;0.0;579
589;3;1.0;1;67961.0;0;0.0;589
603;3;4.0;1;10218.0;0;0.0;603
605;3;1.0;1;55000.0;0;0.0;605
622;3;2.0;1;38970.0;0;0.0;622
623;3;20.0;1;8968.0;0;0.0;623
624;3;2.0;1;11940.0;0;0.0;624
625;3;23.0;1;11940.0;0;0.0;625
626;3;9.0;1;2994.0;0;0.0;626
629;3;4.0;1;3571.0;0;0.0;629
630;3;8.0;1;3571.0;0;0.0;630
631;3;5.0;1;3571.0;0;0.0;631
633;3;6.0;1;16666.0;0;0.0;633
634;3;2.0;1;30000.0;0;0.0;634
638;3;1.0;1;215000.0;0;0.0;638
639;3;1.0;1;108108.0;0;0.0;639
644;3;1.0;1;12466.0;0;0.0;644
647;3;7.0;1;10000.0;0;0.0;647
640;3;3.0;1;16396.0;0;0.0;640
587;3;2.0;1;8362.0;0;0.0;587
604;3;6.0;1;3793.0;0;0.0;604
641;3;2.0;1;16396.0;0;0.0;641
617;3;2.0;1;10273.0;0;0.0;617
580;3;5.0;1;2396.0;0;0.0;580
616;3;6.0;1;3536.0;0;0.0;616
572;3;0.0;1;8793.0;0;0.0;572
608;3;3.0;1;10357.0;0;0.0;608
609;3;5.0;1;9929.0;0;0.0;609
675;3;7.0;1;20130.0;0;0.0;675
621;3;53.0;1;4000.0;0;0.0;621
686;3;5.0;1;4804.0;0;0.0;686
727;3;5.0;1;12500.0;0;0.0;727
674;3;5.0;1;20084.0;0;0.0;674
697;3;0.0;1;155000.0;0;0.0;697
706;3;5.0;1;3378.0;0;0.0;706
662;3;5.0;1;3448.0;0;0.0;662
659;3;21.0;1;27067.0;0;0.0;659
642;3;13.0;1;23893.0;0;0.0;642
613;3;0.0;1;3691.0;0;0.0;613
601;3;3.0;1;3184.0;0;0.0;601
628;3;5.0;1;12000.0;0;0.0;628
637;3;2.0;1;5677.0;0;0.0;637
728;3;6.0;1;4850.0;0;0.0;728
660;3;59.0;1;23853.0;0;0.0;660
614;3;1.0;1;3787.0;0;0.0;614
570;3;0.0;1;10434.0;0;0.0;570
695;3;6.0;1;6250.0;0;0.0;695
569;3;0.0;1;18800.0;0;0.0;569
558;3;4.0;1;11385.0;0;0.0;558
684;3;7.0;1;12320.0;0;0.0;684
689;3;7.0;1;4804.0;0;0.0;689
643;3;7.0;1;16000.0;0;0.0;643
584;3;8.0;1;1398.0;0;0.0;584
723;3;12.0;1;4708.0;0;0.0;723
717;3;8.0;1;5341.0;0;0.0;717
594;3;27.0;1;4210.0;0;0.0;594
532;3;3.0;1;11770.0;0;0.0;532
581;3;28.0;1;6153.0;0;0.0;581
586;3;1.0;1;3283.0;0;0.0;586
687;3;8.0;1;4804.0;0;0.0;687
602;3;0.0;1;9090.0;0;0.0;602
721;3;11.0;1;5431.0;0;0.0;721
724;3;20.0;1;4740.0;0;0.0;724
696;3;3.0;1;4605.0;0;0.0;696
592;3;3.0;1;38100.0;0;0.0;592
653;3;83.0;1;2500.0;0;0.0;653
607;3;3.0;1;9574.0;0;0.0;607
600;3;1.0;1;2748.0;0;0.0;600
576;3;6.0;1;6475.0;0;0.0;576
606;3;0.0;1;10992.0;0;0.0;606
598;3;2.0;1;3191.0;0;0.0;598
591;3;0.0;1;67961.0;0;0.0;591
648;3;1.0;1;12500.0;0;0.0;648
612;3;0.0;1;6802.0;0;0.0;612
619;3;10.0;1;3239.0;0;0.0;619
618;3;4.0;1;5434.0;0;0.0;618
632;3;4.0;1;11940.0;0;0.0;632
582;3;2.0;1;10256.0;0;0.0;582
649;3;3.0;1;8496.0;0;0.0;649
652;3;58.0;1;1000.0;0;0.0;652
655;3;1.0;1;1500.0;0;0.0;655
656;3;60.0;1;2000.0;0;0.0;656
666;3;1.0;1;3488.0;0;0.0;666
678;3;3.0;1;19396.0;0;0.0;678
682;3;1.0;1;8793.0;0;0.0;682
691;3;5.0;1;9310.0;0;0.0;691
692;3;3.0;1;8813.0;0;0.0;692
693;3;3.0;1;9292.0;0;0.0;693
694;3;14.0;1;5000.0;0;0.0;694
